License Year, Hunting District,Deer Species,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bucks,Does,Fawns,Bow,Rifle,Less than 4 Points, 4 or More Points
2009,415,md,R,106,779,7,6,3,3,0,0,6,0,3
2009,415,md,SUM,118,835,7,20,14,6,0,0,20,0,14
2009,415,wt,N,12,56,5,3,0,3,0,0,3,0,0
2009,415,wt,R,106,779,7,18,12,6,0,0,18,0,12
2009,415,wt,SUM,118,835,7,21,12,9,0,0,21,0,12
2009,416,all_deer,N,258,1600,6,88,70,18,0,8,81,17,53
2009,416,all_deer,R,745,3881,5,208,121,82,6,16,192,42,79
2009,416,all_deer,SUM,1003,5481,6,297,191,100,6,24,273,59,132
2009,416,md,N,258,1600,6,56,48,8,0,6,51,11,37
2009,416,md,R,745,3881,5,121,91,27,3,10,110,33,58
2009,416,md,SUM,1003,5481,6,177,139,35,3,16,161,44,95
2009,416,wt,N,258,1600,6,32,23,10,0,2,30,6,17
2009,416,wt,R,745,3881,5,88,30,55,3,6,82,9,21
2009,416,wt,SUM,1003,5481,6,120,52,65,3,8,112,15,38
2009,417,all_deer,N,171,1008,6,115,92,23,0,6,109,11,78
2009,417,all_deer,R,795,4186,5,368,310,58,0,9,359,93,217
2009,417,all_deer,SUM,966,5193,5,482,401,81,0,15,468,104,295
2009,417,md,N,171,1008,6,92,81,11,0,6,86,8,69
2009,417,md,R,795,4186,5,308,268,40,0,6,302,84,184
2009,417,md,SUM,966,5193,5,399,348,51,0,12,388,92,253
2009,417,wt,N,171,1008,6,23,11,12,0,0,23,3,8
2009,417,wt,R,795,4186,5,60,42,18,0,3,57,9,33
2009,417,wt,SUM,966,5193,5,83,53,30,0,3,80,12,41
2009,418,all_deer,N,56,323,6,30,21,9,0,0,30,10,11
2009,418,all_deer,R,462,1898,4,271,179,92,0,0,271,51,122
2009,418,all_deer,SUM,519,2221,4,300,200,100,0,0,300,61,134
2009,418,md,N,56,323,6,27,18,9,0,0,27,7,11
2009,418,md,R,462,1898,4,118,81,38,0,0,118,33,45
2009,418,md,SUM,519,2221,4,145,99,46,0,0,145,40,56
2009,418,wt,N,56,323,6,3,3,0,0,0,3,3,0
2009,418,wt,R,462,1898,4,152,99,54,0,0,152,18,78
2009,418,wt,SUM,519,2221,4,155,101,54,0,0,155,21,78
2009,419,all_deer,N,63,346,6,34,28,6,0,3,31,3,25
2009,419,all_deer,R,418,1662,4,197,149,45,3,3,194,47,99
2009,419,all_deer,SUM,480,2008,4,231,177,51,3,6,225,50,124
2009,419,md,N,63,346,6,28,23,6,0,0,28,3,20
2009,419,md,R,418,1662,4,107,71,36,0,0,107,32,39
2009,419,md,SUM,480,2008,4,135,94,41,0,0,135,35,59
2009,419,wt,N,63,346,6,6,6,0,0,3,3,0,6
2009,419,wt,R,418,1662,4,90,78,9,3,3,87,15,60
2009,419,wt,SUM,480,2008,4,96,83,9,3,6,90,15,65
2009,420,all_deer,N,28,161,6,8,0,8,0,0,8,0,0
2009,420,all_deer,R,240,1447,6,66,36,30,0,3,63,12,24
2009,420,all_deer,SUM,268,1608,6,74,36,38,0,3,71,12,24
2009,420,md,N,28,161,6,3,0,3,0,0,3,0,0
2009,420,md,R,240,1447,6,30,24,6,0,3,27,6,18
2009,420,md,SUM,268,1608,6,33,24,9,0,3,30,6,18
2009,420,wt,N,28,161,6,5,0,5,0,0,5,0,0
2009,420,wt,R,240,1447,6,36,12,24,0,0,36,6,6
2009,420,wt,SUM,268,1608,6,41,12,29,0,0,41,6,6
2009,421,all_deer,N,49,217,4,34,20,11,3,0,34,8,11
2009,421,all_deer,R,537,2191,4,368,158,202,8,3,365,69,87
2009,421,all_deer,SUM,586,2408,4,402,178,213,11,3,399,77,98
2009,421,md,N,49,217,4,28,17,9,3,0,28,8,8
2009,421,md,R,537,2191,4,250,122,125,2,3,247,57,63
2009,421,md,SUM,586,2408,4,278,139,134,5,3,275,65,71
2009,421,wt,N,49,217,4,6,3,3,0,0,6,0,3
2009,421,wt,R,537,2191,4,118,36,76,6,0,118,12,24
2009,421,wt,SUM,586,2408,4,124,39,79,6,0,124,12,27
2009,422,all_deer,N,59,353,6,34,34,0,0,0,34,8,25
2009,422,all_deer,R,338,1761,5,131,90,42,0,3,128,21,66
2009,422,all_deer,SUM,397,2113,5,165,123,42,0,3,162,29,91
2009,422,md,N,59,353,6,25,25,0,0,0,25,6,20
2009,422,md,R,338,1761,5,54,45,9,0,0,54,12,33
2009,422,md,SUM,397,2113,5,79,70,9,0,0,79,18,53
2009,422,wt,N,59,353,6,8,8,0,0,0,8,3,6
2009,422,wt,R,338,1761,5,78,45,33,0,3,74,9,33
2009,422,wt,SUM,397,2113,5,86,53,33,0,3,83,12,38
2009,423,all_deer,N,85,396,5,62,56,6,0,3,60,11,45
2009,423,all_deer,R,473,2493,5,302,185,117,0,7,295,75,110
2009,423,all_deer,SUM,558,2889,5,364,241,123,0,10,354,86,155
2009,423,md,N,85,396,5,49,45,4,0,3,46,11,34
2009,423,md,R,473,2493,5,248,158,90,0,7,242,72,87
2009,423,md,SUM,558,2889,5,298,203,95,0,10,288,83,120
2009,423,wt,N,85,396,5,13,11,2,0,0,13,0,11
2009,423,wt,R,473,2493,5,53,27,26,0,0,53,3,24
2009,423,wt,SUM,558,2889,5,66,38,28,0,0,66,3,35
2009,424,all_deer,N,34,238,7,17,17,0,0,0,17,8,8
2009,424,all_deer,R,191,993,5,54,30,24,0,0,54,6,24
2009,424,all_deer,SUM,225,1230,6,71,47,24,0,0,71,14,32
2009,424,md,N,34,238,7,14,14,0,0,0,14,8,6
2009,424,md,R,191,993,5,24,15,9,0,0,24,3,12
2009,424,md,SUM,225,1230,6,38,29,9,0,0,38,11,18
2009,424,wt,N,34,238,7,3,3,0,0,0,3,0,3
2009,424,wt,R,191,993,5,30,15,15,0,0,30,3,12
2009,424,wt,SUM,225,1230,6,33,18,15,0,0,33,3,15
2009,425,all_deer,N,61,320,5,41,37,4,0,6,35,8,28
2009,425,all_deer,R,317,1703,5,111,84,27,0,6,104,21,63
2009,425,all_deer,SUM,378,2023,5,151,120,31,0,12,139,29,91
2009,425,md,N,61,320,5,14,14,0,0,0,14,8,6
2009,425,md,R,317,1703,5,48,48,0,0,3,45,12,36
2009,425,md,SUM,378,2023,5,62,62,0,0,3,59,20,41
2009,425,wt,N,61,320,5,26,23,4,0,6,21,0,23
2009,425,wt,R,317,1703,5,63,36,27,0,3,60,9,27
2009,425,wt,SUM,378,2023,5,89,58,31,0,9,81,9,49
2009,426,all_deer,N,146,701,5,81,76,5,0,0,81,23,53
2009,426,all_deer,R,693,2846,4,371,287,84,0,0,371,75,209
2009,426,all_deer,SUM,839,3547,4,452,363,89,0,0,452,97,262
2009,426,md,N,146,701,5,67,62,5,0,0,67,23,39
2009,426,md,R,693,2846,4,261,218,43,0,0,261,69,146
2009,426,md,SUM,839,3547,4,328,280,48,0,0,328,91,186
2009,426,wt,N,146,701,5,14,14,0,0,0,14,0,14
2009,426,wt,R,693,2846,4,110,69,41,0,0,110,6,63
2009,426,wt,SUM,839,3547,4,124,83,41,0,0,124,6,77
2009,432,all_deer,N,76,312,4,45,28,17,0,0,45,6,23
2009,432,all_deer,R,758,3704,5,291,211,78,3,6,285,69,139
2009,432,all_deer,SUM,834,4016,5,336,239,94,3,6,330,74,161
2009,432,md,N,76,312,4,30,17,13,0,0,30,6,11
2009,432,md,R,758,3704,5,188,145,40,3,6,182,60,82
2009,432,md,SUM,834,4016,5,218,162,53,3,6,212,65,93
2009,432,wt,N,76,312,4,15,11,4,0,0,15,0,11
2009,432,wt,R,758,3704,5,103,66,37,0,0,103,9,57
2009,432,wt,SUM,834,4016,5,118,77,41,0,0,118,9,68
2009,441,all_deer,N,61,312,5,36,22,14,0,3,33,11,10
2009,441,all_deer,R,784,4130,5,297,176,116,6,11,286,41,133
2009,441,all_deer,SUM,846,4442,5,333,197,130,6,14,319,52,144
2009,441,md,N,61,312,5,24,11,12,0,0,24,8,3
2009,441,md,R,784,4130,5,156,99,56,0,3,153,14,84
2009,441,md,SUM,846,4442,5,179,111,69,0,3,176,22,87
2009,441,wt,N,61,312,5,12,10,2,0,3,10,3,8
2009,441,wt,R,784,4130,5,142,76,59,6,8,133,27,50
2009,441,wt,SUM,846,4442,5,154,87,61,6,11,143,30,57
2009,442,all_deer,N,107,624,6,34,34,0,0,6,28,6,28
2009,442,all_deer,R,496,3021,6,126,96,31,0,3,123,18,78
2009,442,all_deer,SUM,602,3644,6,160,129,31,0,9,151,24,106
2009,442,md,N,107,624,6,14,14,0,0,3,11,3,11
2009,442,md,R,496,3021,6,66,66,0,0,3,63,15,51
2009,442,md,SUM,602,3644,6,80,80,0,0,6,74,18,62
2009,442,wt,N,107,624,6,20,20,0,0,3,17,3,17
2009,442,wt,R,496,3021,6,61,30,31,0,0,61,3,27
2009,442,wt,SUM,602,3644,6,80,50,31,0,3,77,6,44
2009,444,all_deer,N,69,331,5,50,37,13,0,0,50,8,28
2009,444,all_deer,R,704,3246,5,460,224,233,3,14,445,48,176
2009,444,all_deer,SUM,773,3577,5,510,260,246,3,14,495,56,204
2009,444,md,N,69,331,5,29,20,9,0,0,29,6,14
2009,444,md,R,704,3246,5,183,78,105,0,2,181,24,54
2009,444,md,SUM,773,3577,5,212,97,115,0,2,209,30,68
2009,444,wt,N,69,331,5,21,17,4,0,0,21,3,14
2009,444,wt,R,704,3246,5,277,146,128,3,12,265,24,122
2009,444,wt,SUM,773,3577,5,298,163,132,3,12,286,27,136
2009,445,all_deer,N,163,763,5,142,86,54,2,2,140,17,69
2009,445,all_deer,R,1719,7226,4,1504,607,860,37,92,1412,166,432
2009,445,all_deer,SUM,1883,7989,4,1646,692,914,39,94,1552,183,500
2009,445,md,N,163,763,5,68,50,18,0,0,68,8,41
2009,445,md,R,1719,7226,4,452,279,165,8,8,443,92,184
2009,445,md,SUM,1883,7989,4,519,328,183,8,8,511,100,225
2009,445,wt,N,163,763,5,74,36,36,2,2,72,8,27
2009,445,wt,R,1719,7226,4,1052,328,695,29,84,968,74,248
2009,445,wt,SUM,1883,7989,4,1126,364,731,31,86,1040,83,275
2009,446,all_deer,N,127,686,5,56,51,5,0,0,56,6,45
2009,446,all_deer,R,514,2627,5,196,104,91,0,6,190,21,84
2009,446,all_deer,SUM,640,3314,5,251,155,96,0,6,245,27,129
2009,446,md,N,127,686,5,31,31,0,0,0,31,3,28
2009,446,md,R,514,2627,5,69,63,6,0,3,66,21,42
2009,446,md,SUM,640,3314,5,100,94,6,0,3,97,24,70
2009,446,wt,N,127,686,5,25,20,5,0,0,25,3,17
2009,446,wt,R,514,2627,5,127,42,85,0,3,124,0,42
2009,446,wt,SUM,640,3314,5,152,62,90,0,3,149,3,59
2009,447,all_deer,N,130,679,5,121,83,38,0,3,118,8,73
2009,447,all_deer,R,1603,7056,4,825,517,306,3,14,811,119,392
2009,447,all_deer,SUM,1734,7734,5,946,600,343,3,17,930,128,465
2009,447,md,N,130,679,5,92,66,26,0,0,92,8,56
2009,447,md,R,1603,7056,4,508,346,162,0,5,504,99,245
2009,447,md,SUM,1734,7734,5,601,413,188,0,5,596,107,301
2009,447,wt,N,130,679,5,29,17,12,0,3,26,0,17
2009,447,wt,R,1603,7056,4,317,171,144,3,9,308,21,147
2009,447,wt,SUM,1734,7734,5,346,187,155,3,12,334,21,164
2009,448,all_deer,N,110,705,6,37,30,7,0,0,37,8,22
2009,448,all_deer,R,435,1860,4,148,57,91,0,4,144,27,27
2009,448,all_deer,SUM,546,2564,5,184,87,98,0,4,180,35,48
2009,448,md,N,110,705,6,29,24,5,0,0,29,6,19
2009,448,md,R,435,1860,4,103,42,62,0,4,100,21,21
2009,448,md,SUM,546,2564,5,132,66,66,0,4,128,27,40
2009,448,wt,N,110,705,6,8,6,2,0,0,8,3,3
2009,448,wt,R,435,1860,4,44,15,29,0,0,44,6,6
2009,448,wt,SUM,546,2564,5,52,21,31,0,0,52,9,9
2009,449,all_deer,N,66,294,4,31,25,6,0,3,28,6,20
2009,449,all_deer,R,337,1722,5,142,93,50,0,0,142,39,48
2009,449,all_deer,SUM,403,2015,5,173,118,56,0,3,171,44,67
2009,449,md,N,66,294,4,17,17,0,0,0,17,3,14
2009,449,md,R,337,1722,5,90,78,12,0,0,90,39,33
2009,449,md,SUM,403,2015,5,106,95,12,0,0,106,42,47
2009,449,wt,N,66,294,4,14,8,6,0,3,12,3,6
2009,449,wt,R,337,1722,5,53,15,38,0,0,53,0,15
2009,449,wt,SUM,403,2015,5,67,23,44,0,3,64,3,21
2009,450,all_deer,N,40,232,6,29,14,15,0,6,23,0,14
2009,450,all_deer,R,433,1934,5,234,128,105,0,3,231,30,93
2009,450,all_deer,SUM,473,2165,5,263,143,120,0,9,254,30,107
2009,450,md,N,40,232,6,14,3,11,0,0,14,0,3
2009,450,md,R,433,1934,5,56,30,26,0,0,56,9,21
2009,450,md,SUM,473,2165,5,70,33,37,0,0,70,9,24
2009,450,wt,N,40,232,6,15,11,4,0,6,10,0,11
2009,450,wt,R,433,1934,5,178,99,79,0,3,175,21,72
2009,450,wt,SUM,473,2165,5,193,110,83,0,9,184,21,83
2009,452,all_deer,N,83,472,6,31,28,3,0,3,28,8,20
2009,452,all_deer,R,229,962,4,54,30,24,0,0,54,3,27
2009,452,all_deer,SUM,312,1434,5,85,58,27,0,3,82,11,46
2009,452,md,N,83,472,6,11,8,3,0,3,8,8,0
2009,452,md,R,229,962,4,24,15,9,0,0,24,0,15
2009,452,md,SUM,312,1434,5,35,23,12,0,3,32,8,15
2009,452,wt,N,83,472,6,20,20,0,0,0,20,0,20
2009,452,wt,R,229,962,4,30,15,15,0,0,30,3,12
2009,452,wt,SUM,312,1434,5,50,34,15,0,0,50,3,31
2009,454,all_deer,N,135,963,7,56,45,11,0,0,56,8,37
2009,454,all_deer,R,442,2603,6,126,66,58,3,3,123,33,33
2009,454,all_deer,SUM,577,3566,6,183,111,69,3,3,180,41,69
2009,454,md,N,135,963,7,25,17,8,0,0,25,8,8
2009,454,md,R,442,2603,6,75,48,27,0,0,75,18,30
2009,454,md,SUM,577,3566,6,100,65,36,0,0,100,26,38
2009,454,wt,N,135,963,7,31,28,3,0,0,31,0,28
2009,454,wt,R,442,2603,6,51,18,30,3,3,48,15,3
2009,454,wt,SUM,577,3566,6,82,46,33,3,3,79,15,31
2009,455,all_deer,N,3,18,6,4,1,3,0,3,1,0,1
2009,455,all_deer,R,70,402,6,62,51,11,0,0,62,8,43
2009,455,all_deer,SUM,73,420,6,66,52,13,0,3,63,8,44
2009,455,md,N,3,18,6,1,1,0,0,0,1,0,1
2009,455,md,R,70,402,6,33,31,2,0,0,33,8,23
2009,455,md,SUM,73,420,6,34,32,2,0,0,34,8,24
2009,455,wt,N,3,18,6,3,0,3,0,3,0,0,0
2009,455,wt,R,70,402,6,29,20,9,0,0,29,0,20
2009,455,wt,SUM,73,420,6,32,20,12,0,3,29,0,20
2009,471,all_deer,N,77,355,5,59,31,29,0,0,59,0,31
2009,471,all_deer,R,573,1864,3,376,220,154,2,3,373,60,155
2009,471,all_deer,SUM,650,2219,3,436,251,182,2,3,433,60,186
2009,471,md,N,77,355,5,52,25,27,0,0,52,0,25
2009,471,md,R,573,1864,3,317,196,118,2,3,314,57,134
2009,471,md,SUM,650,2219,3,369,221,145,2,3,366,57,160
2009,471,wt,N,77,355,5,7,6,2,0,0,7,0,6
2009,471,wt,R,573,1864,3,60,24,36,0,0,60,3,21
2009,471,wt,SUM,650,2219,3,67,30,37,0,0,67,3,27
2009,4XX,all_deer,N,105,511,5,43,36,8,0,6,38,7,28
2009,4XX,all_deer,R,180,781,4,81,45,30,6,3,78,12,33
2009,4XX,all_deer,SUM,285,1292,5,124,80,38,6,9,115,19,61
2009,4XX,md,N,105,511,5,27,24,3,0,3,24,5,20
2009,4XX,md,R,180,781,4,48,30,15,3,0,48,12,18
2009,4XX,md,SUM,285,1292,5,75,54,18,3,3,72,17,38
2009,4XX,wt,N,105,511,5,16,11,5,0,3,13,3,8
2009,4XX,wt,R,180,781,4,33,15,15,3,3,30,0,15
2009,4XX,wt,SUM,285,1292,5,49,26,20,3,6,43,3,23
2009,500,all_deer,N,94,395,4,76,51,25,0,7,68,11,39
2009,500,all_deer,R,1880,8087,4,1138,705,418,15,29,1109,339,345
2009,500,all_deer,SUM,1974,8482,4,1214,756,443,15,36,1178,350,385
2009,500,md,N,94,395,4,39,34,5,0,0,39,11,23
2009,500,md,R,1880,8087,4,796,562,225,9,12,784,309,238
2009,500,md,SUM,1974,8482,4,835,596,230,9,12,823,321,260
2009,500,wt,N,94,395,4,37,17,20,0,7,30,0,17
2009,500,wt,R,1880,8087,4,342,143,193,6,17,326,30,107
2009,500,wt,SUM,1974,8482,4,379,160,213,6,24,355,30,124
2009,502,all_deer,N,48,147,3,35,17,18,0,0,35,3,14
2009,502,all_deer,R,2050,8563,4,1449,731,684,35,95,1354,348,366
2009,502,all_deer,SUM,2099,8710,4,1484,748,702,35,95,1389,351,381
2009,502,md,N,48,147,3,29,14,15,0,0,29,3,11
2009,502,md,R,2050,8563,4,867,496,364,8,14,853,265,215
2009,502,md,SUM,2099,8710,4,896,510,378,8,14,882,267,226
2009,502,wt,N,48,147,3,7,3,4,0,0,7,0,3
2009,502,wt,R,2050,8563,4,582,235,320,26,81,500,84,152
2009,502,wt,SUM,2099,8710,4,588,238,324,26,81,507,84,154
2009,510,all_deer,N,23,119,5,16,12,5,0,0,16,2,10
2009,510,all_deer,R,379,1828,5,291,158,133,0,6,285,72,78
2009,510,all_deer,SUM,402,1947,5,307,169,138,0,6,301,74,88
2009,510,md,N,23,119,5,16,12,5,0,0,16,2,10
2009,510,md,R,379,1828,5,221,129,93,0,0,221,61,60
2009,510,md,SUM,402,1947,5,238,141,97,0,0,238,62,71
2009,510,wt,N,23,119,5,0,0,0,0,0,0,0,0
2009,510,wt,R,379,1828,5,69,29,41,0,6,64,12,17
2009,510,wt,SUM,402,1947,5,69,29,41,0,6,64,12,17
2009,511,all_deer,N,130,557,4,114,56,55,2,2,112,8,48
2009,511,all_deer,R,725,3155,4,401,209,186,6,0,401,81,119
2009,511,all_deer,SUM,854,3712,4,515,265,241,8,2,513,89,167
2009,511,md,N,130,557,4,41,34,7,0,0,41,8,25
2009,511,md,R,725,3155,4,208,155,50,3,0,208,69,81
2009,511,md,SUM,854,3712,4,248,189,57,3,0,248,77,106
2009,511,wt,N,130,557,4,73,23,48,2,2,71,0,23
2009,511,wt,R,725,3155,4,193,54,137,3,0,193,12,39
2009,511,wt,SUM,854,3712,4,266,76,185,5,2,264,12,61
2009,520,all_deer,N,167,1060,6,117,76,38,2,6,110,8,68
2009,520,all_deer,R,1627,7678,5,1093,548,522,23,38,1055,207,319
2009,520,all_deer,SUM,1794,8738,5,1210,624,560,26,45,1165,216,387
2009,520,md,N,167,1060,6,67,56,10,0,0,67,8,48
2009,520,md,R,1627,7678,5,371,267,104,0,8,363,145,119
2009,520,md,SUM,1794,8738,5,437,323,114,0,8,430,153,167
2009,520,wt,N,167,1060,6,50,20,28,2,6,44,0,20
2009,520,wt,R,1627,7678,5,722,281,418,23,31,691,63,200
2009,520,wt,SUM,1794,8738,5,772,300,446,26,37,735,63,220
2009,530,all_deer,N,193,1019,5,189,140,48,0,3,186,12,128
2009,530,all_deer,R,1134,4625,4,730,432,295,3,16,714,119,304
2009,530,all_deer,SUM,1327,5643,4,918,572,344,3,19,899,131,432
2009,530,md,N,193,1019,5,139,103,36,0,0,139,12,91
2009,530,md,R,1134,4625,4,506,319,187,0,9,497,98,212
2009,530,md,SUM,1327,5643,4,645,422,223,0,9,636,111,303
2009,530,wt,N,193,1019,5,50,37,12,0,3,47,0,37
2009,530,wt,R,1134,4625,4,224,113,108,3,8,216,21,92
2009,530,wt,SUM,1327,5643,4,274,150,121,3,11,263,21,129
2009,540,all_deer,N,106,572,5,76,25,47,4,0,76,6,20
2009,540,all_deer,R,462,2398,5,229,122,104,3,0,229,45,75
2009,540,all_deer,SUM,567,2971,5,306,148,151,7,0,306,50,94
2009,540,md,N,106,572,5,14,8,6,0,0,14,6,3
2009,540,md,R,462,2398,5,104,72,33,0,0,104,39,30
2009,540,md,SUM,567,2971,5,118,80,38,0,0,118,44,33
2009,540,wt,N,106,572,5,62,17,41,4,0,62,0,17
2009,540,wt,R,462,2398,5,125,51,71,3,0,125,6,45
2009,540,wt,SUM,567,2971,5,187,68,113,7,0,187,6,62
2009,560,all_deer,N,237,1264,5,173,104,69,0,0,173,17,87
2009,560,all_deer,R,1036,5138,5,732,375,340,17,14,718,140,235
2009,560,all_deer,SUM,1272,6402,5,904,479,409,17,14,891,157,322
2009,560,md,N,237,1264,5,98,65,34,0,0,98,6,59
2009,560,md,R,1036,5138,5,342,229,111,2,3,339,87,142
2009,560,md,SUM,1272,6402,5,440,293,145,2,3,437,92,201
2009,560,wt,N,237,1264,5,75,39,35,0,0,75,11,28
2009,560,wt,R,1036,5138,5,390,146,229,15,11,379,54,92
2009,560,wt,SUM,1272,6402,5,464,186,264,15,11,454,65,121
2009,570,all_deer,N,208,953,5,195,144,46,5,9,186,25,119
2009,570,all_deer,R,1199,4798,4,794,439,343,12,48,746,131,298
2009,570,all_deer,SUM,1407,5751,4,989,583,389,17,57,932,157,417
2009,570,md,N,208,953,5,126,100,26,0,5,121,20,80
2009,570,md,R,1199,4798,4,371,290,82,0,15,356,93,188
2009,570,md,SUM,1407,5751,4,497,390,107,0,19,477,112,268
2009,570,wt,N,208,953,5,70,44,20,5,5,65,6,39
2009,570,wt,R,1199,4798,4,423,149,261,12,33,390,39,110
2009,570,wt,SUM,1407,5751,4,492,193,282,17,37,455,44,149
2009,575,all_deer,N,169,673,4,134,70,60,4,8,126,20,48
2009,575,all_deer,R,3017,13161,4,2551,1274,1245,33,166,2386,442,794
2009,575,all_deer,SUM,3186,13834,4,2685,1344,1305,37,174,2512,461,842
2009,575,md,N,169,673,4,81,48,33,0,3,78,17,31
2009,575,md,R,3017,13161,4,1462,808,642,12,51,1411,301,490
2009,575,md,SUM,3186,13834,4,1543,856,675,12,54,1489,318,520
2009,575,wt,N,169,673,4,53,22,27,4,5,48,3,17
2009,575,wt,R,3017,13161,4,1089,466,603,21,115,975,140,304
2009,575,wt,SUM,3186,13834,4,1142,488,630,25,120,1022,143,321
2009,580,all_deer,N,425,2320,6,360,221,138,1,36,323,45,176
2009,580,all_deer,R,1204,5191,4,965,424,505,37,30,935,90,325
2009,580,all_deer,SUM,1629,7511,5,1325,644,642,38,67,1259,135,501
2009,580,md,N,425,2320,6,183,134,48,1,11,172,31,103
2009,580,md,R,1204,5191,4,386,203,173,10,15,372,54,146
2009,580,md,SUM,1629,7511,5,569,336,221,12,26,543,85,249
2009,580,wt,N,425,2320,6,177,87,90,0,25,152,14,73
2009,580,wt,R,1204,5191,4,579,221,331,27,15,564,36,179
2009,580,wt,SUM,1629,7511,5,756,308,421,27,40,715,50,252
2009,590,all_deer,N,383,2241,6,256,194,61,2,19,238,28,166
2009,590,all_deer,R,4010,19880,5,2328,1429,880,20,151,2178,528,874
2009,590,all_deer,SUM,4393,22121,5,2585,1623,940,22,169,2415,556,1040
2009,590,md,N,383,2241,6,181,157,24,0,8,173,25,132
2009,590,md,R,4010,19880,5,1524,1095,420,9,36,1487,457,617
2009,590,md,SUM,4393,22121,5,1705,1252,444,9,45,1660,482,750
2009,590,wt,N,383,2241,6,75,37,37,2,10,65,3,34
2009,590,wt,R,4010,19880,5,805,334,460,11,114,691,72,257
2009,590,wt,SUM,4393,22121,5,880,371,496,13,124,755,74,290
2009,5XX,all_deer,N,36,142,4,24,14,10,0,3,21,0,14
2009,5XX,all_deer,R,101,472,5,74,42,32,0,6,68,18,21
2009,5XX,all_deer,SUM,137,615,5,98,56,42,0,9,90,18,35
2009,5XX,md,N,36,142,4,17,14,3,0,3,14,0,14
2009,5XX,md,R,101,472,5,39,24,15,0,0,39,12,9
2009,5XX,md,SUM,137,615,5,56,38,18,0,3,53,12,23
2009,5XX,wt,N,36,142,4,7,0,7,0,0,7,0,0
2009,5XX,wt,R,101,472,5,35,18,18,0,6,30,6,12
2009,5XX,wt,SUM,137,615,5,43,18,25,0,6,37,6,12
2009,600,all_deer,N,224,1012,5,177,134,43,0,6,171,32,96
2009,600,all_deer,R,2190,10108,5,1585,888,677,20,49,1535,292,581
2009,600,all_deer,SUM,2414,11120,5,1761,1022,720,20,55,1706,325,677
2009,600,md,N,224,1012,5,114,91,23,0,6,109,24,62
2009,600,md,R,2190,10108,5,876,596,278,2,16,860,239,348
2009,600,md,SUM,2414,11120,5,990,687,301,2,22,969,263,410
2009,600,wt,N,224,1012,5,62,42,20,0,0,62,9,34
2009,600,wt,R,2190,10108,5,709,293,398,18,34,675,54,233
2009,600,wt,SUM,2414,11120,5,771,335,418,18,34,737,62,267
2009,611,all_deer,N,200,904,5,172,101,71,0,3,170,17,82
2009,611,all_deer,R,829,3743,5,644,361,283,0,27,617,99,263
2009,611,all_deer,SUM,1028,4647,5,816,462,354,0,29,787,115,344
2009,611,md,N,200,904,5,118,76,42,0,0,118,14,59
2009,611,md,R,829,3743,5,466,263,203,0,3,463,90,173
2009,611,md,SUM,1028,4647,5,583,339,245,0,3,580,104,232
2009,611,wt,N,200,904,5,55,25,29,0,3,52,3,23
2009,611,wt,R,829,3743,5,178,98,80,0,24,155,9,90
2009,611,wt,SUM,1028,4647,5,233,124,109,0,26,207,12,112
2009,620,all_deer,N,346,1989,6,262,157,105,0,16,247,25,132
2009,620,all_deer,R,1393,7048,5,907,501,406,0,15,893,143,352
2009,620,all_deer,SUM,1739,9037,5,1170,658,511,0,30,1139,168,484
2009,620,md,N,346,1989,6,211,129,81,0,8,202,23,107
2009,620,md,R,1393,7048,5,581,334,247,0,0,581,110,224
2009,620,md,SUM,1739,9037,5,792,464,328,0,8,783,133,331
2009,620,wt,N,346,1989,6,52,28,24,0,7,44,2,25
2009,620,wt,R,1393,7048,5,326,167,159,0,15,312,33,128
2009,620,wt,SUM,1739,9037,5,378,195,183,0,22,356,35,154
2009,621,all_deer,N,176,898,5,98,93,6,0,0,98,28,65
2009,621,all_deer,R,680,3712,6,220,137,83,0,0,220,60,77
2009,621,all_deer,SUM,857,4611,5,318,230,89,0,0,318,88,142
2009,621,md,N,176,898,5,93,87,6,0,0,93,25,62
2009,621,md,R,680,3712,6,154,110,44,0,0,154,48,63
2009,621,md,SUM,857,4611,5,247,198,49,0,0,247,73,125
2009,621,wt,N,176,898,5,6,6,0,0,0,6,3,3
2009,621,wt,R,680,3712,6,66,27,39,0,0,66,12,15
2009,621,wt,SUM,857,4611,5,71,32,39,0,0,71,15,17
2009,622,all_deer,N,114,725,6,76,59,17,0,0,76,11,48
2009,622,all_deer,R,420,2381,6,142,97,38,7,0,142,21,76
2009,622,all_deer,SUM,534,3105,6,218,156,55,7,0,218,32,124
2009,622,md,N,114,725,6,62,51,11,0,0,62,11,39
2009,622,md,R,420,2381,6,124,88,29,7,0,124,21,68
2009,622,md,SUM,534,3105,6,186,139,40,7,0,186,32,107
2009,622,wt,N,114,725,6,14,8,6,0,0,14,0,8
2009,622,wt,R,420,2381,6,18,9,9,0,0,18,0,9
2009,622,wt,SUM,534,3105,6,32,17,15,0,0,32,0,17
2009,630,all_deer,N,606,2803,5,871,272,540,59,31,840,68,200
2009,630,all_deer,R,1357,6913,5,1608,486,1065,57,133,1475,134,340
2009,630,all_deer,SUM,1963,9716,5,2479,759,1605,116,164,2316,202,540
2009,630,md,N,606,2803,5,413,177,223,13,1,412,59,115
2009,630,md,R,1357,6913,5,645,221,419,6,10,636,89,128
2009,630,md,SUM,1963,9716,5,1058,397,642,19,11,1047,149,244
